insertId,labels.execution_id,labels.instance_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.dockerRegistry,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger.securityLevel,"protoPayload.request.function.labels.""deployment-tool""","protoPayload.request.function.labels.""firebase-functions-hash""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.sourceUploadUrl,protoPayload.request.location,protoPayload.request.name,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.resource,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.bindings,protoPayload.response.etag,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
3c70eue9r6pm,dahqzodyt97s,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:09.181333194Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3486 ms, finished with status: 'crash'",2023-02-17T15:03:09.139891186Z,projects/blidd-experiments/traces/41b21a72426a62effac128c2ac6e5a96
3w5um3e9ers8,dahqzodyt97s,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:05.853271959Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:05.653251908Z,projects/blidd-experiments/traces/41b21a72426a62effac128c2ac6e5a96
63ef97270008b6823781e287,fdsjs068u1x3,00c61b117c711cd13372da1bbf83785182561a28a1b4567204d03e5085da1ac9e010b6d3da052dc676a68c3af8e4b0912dfc53683309a49f36ff,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:03.846976845Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:03.571010Z,projects/blidd-experiments/traces/347b9d067f24cab848f0e6a381ba7aac
1e87pz4e8o7lt,fdsjs068u1x3,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:03.517524678Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3900 ms, finished with status: 'crash'",2023-02-17T15:03:03.364649557Z,projects/blidd-experiments/traces/347b9d067f24cab848f0e6a381ba7aac
1fwa60je6v79c,fdsjs068u1x3,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:59.522159549Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:59.464124518Z,projects/blidd-experiments/traces/347b9d067f24cab848f0e6a381ba7aac
63ef97220006175cfd9eddf2,1umy1zkqy4oq,00c61b117c2213ad6aec81069d72d8620667d3774fd8caa68919ed0af5708d839340fa86acef85308f9a8f1dca113f72a06a3567692b14aa844c,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:58.595508213Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:58.399196Z,projects/blidd-experiments/traces/17e586eb415cfed7e786b1fcfbed97f3
1caj22re857kn,1umy1zkqy4oq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:58.595508213Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1919 ms, finished with status: 'crash'",2023-02-17T15:02:58.302508925Z,projects/blidd-experiments/traces/17e586eb415cfed7e786b1fcfbed97f3
f9sbl9eay28j,1umy1zkqy4oq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:56.599685148Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:56.383298911Z,projects/blidd-experiments/traces/17e586eb415cfed7e786b1fcfbed97f3
63ef971f0006709ba694d631,xc9rjh9lv71b,00c61b117c9816e0f6655725eb89a02b1383020a1a54045e25bac008753e05999b191156d182c87faa0479531dd1d9e03c276192b7af8d49fdea,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:55.524938445Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:55.422043Z,projects/blidd-experiments/traces/6cf991ef4c4925edc32074940f6a4d8e
rh3k9se87vw5,xc9rjh9lv71b,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:55.189444433Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3874 ms, finished with status: 'crash'",2023-02-17T15:02:55.085795109Z,projects/blidd-experiments/traces/6cf991ef4c4925edc32074940f6a4d8e
5jxvbne6kjrq,xc9rjh9lv71b,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:51.528590912Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:51.210844098Z,projects/blidd-experiments/traces/6cf991ef4c4925edc32074940f6a4d8e
63ef971a00020d239b4bd5b5,6l6ak8t2m4ym,00c61b117cb69914a1e2a982d87a4ee68ecec3eeb003efdb9fcbde7b52382a6c8b31cefd6889f8a0f7fb42fadc90c9760c4ff60431175df3b1fc,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:50.269874098Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:50.134435Z,projects/blidd-experiments/traces/5a1e81b3d05686d38cdb397ee215bf92
1awdz12e9sow7,6l6ak8t2m4ym,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:50.269874098Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2438 ms, finished with status: 'crash'",2023-02-17T15:02:50.038448565Z,projects/blidd-experiments/traces/5a1e81b3d05686d38cdb397ee215bf92
1g6bkj6e9aogb,6l6ak8t2m4ym,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:47.604873130Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:47.599489965Z,projects/blidd-experiments/traces/5a1e81b3d05686d38cdb397ee215bf92
63ef97160003f4422fc90a66,g1tdo9ahbrgm,00c61b117c0f9a0337b277556ea7cef5b9fe4866e9f40c42d334df88a2f88d2e9ddfb7851c3eb10c17aaecc804a891b036700a26940fba3f1390,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:46.533235779Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:46.259138Z,projects/blidd-experiments/traces/d8bcbf4614b2b327554ec98fcf8b51fa
2iieege656qb,g1tdo9ahbrgm,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:46.202728452Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 851 ms, finished with status: 'crash'",2023-02-17T15:02:46.155901929Z,projects/blidd-experiments/traces/d8bcbf4614b2b327554ec98fcf8b51fa
xaptbdeaew09,g1tdo9ahbrgm,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:45.537043936Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:45.304781837Z,projects/blidd-experiments/traces/d8bcbf4614b2b327554ec98fcf8b51fa
63ef9713000a333f618b1b1a,atmmh3fotbgc,00c61b117c4c65ab27edbd29b7596764d3e3b297438f279ff3fa078dac84d17ae499bf5acc1c4b67f2f96e65b3633108b99ecffcf1662379c8f9,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:43.872578459Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:43.668479Z,projects/blidd-experiments/traces/16fa9f5bf17a60efa9b57e272dd50729
1ji7nx5e6k3m1,atmmh3fotbgc,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:43.204720090Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3979 ms, finished with status: 'crash'",2023-02-17T15:02:42.879427384Z,projects/blidd-experiments/traces/16fa9f5bf17a60efa9b57e272dd50729
19i7g00e4wcvi,atmmh3fotbgc,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:39.207770728Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:38.899812646Z,projects/blidd-experiments/traces/16fa9f5bf17a60efa9b57e272dd50729
63ef970d000ccf00eae2e0e8,yt5xl4nstrb1,00c61b117c652799e2b41ae7a9214415c748baa1de05c0dd9d0c680a1ddda68a3bf6bc528116a352e5f41c7bfb23dfc97b29829049e86447a91c,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:37.929332890Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:37.839424Z,projects/blidd-experiments/traces/e93b8e9640eb8ab4aadff06b8658f16d
6xr8ugeacmwn,yt5xl4nstrb1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:37.929332890Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 816 ms, finished with status: 'crash'",2023-02-17T15:02:37.719116833Z,projects/blidd-experiments/traces/e93b8e9640eb8ab4aadff06b8658f16d
utc8dte4yh11,yt5xl4nstrb1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:36.928800389Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:36.902184365Z,projects/blidd-experiments/traces/e93b8e9640eb8ab4aadff06b8658f16d
63ef970a000db49a4646eeac,z59kuffuj5nf,00c61b117cb309bf525e0fa5c28dc86b4c9fa81aa53271eda4a7086f969a32ad84d20aa46558107a55c0715adc3de4cf57d8488c53397c9a67ff,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:35.212026903Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:34.898202Z,projects/blidd-experiments/traces/bae0d62bfae1d7166b04df3e00c07993
15mt7ooe73a6f,z59kuffuj5nf,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:34.881345617Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4185 ms, finished with status: 'crash'",2023-02-17T15:02:34.656330248Z,projects/blidd-experiments/traces/bae0d62bfae1d7166b04df3e00c07993
b3ril4eagrq7,z59kuffuj5nf,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:30.548621451Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:30.470716171Z,projects/blidd-experiments/traces/bae0d62bfae1d7166b04df3e00c07993
63ef970500061732b3f0702c,xoqwwgliaed6,00c61b117c5f34f0c9e044b1a9f77a1cfc19ed579741ef1a9a531d4947ab82adacbe816397bfcc9a1d21369124b4081d6c079cd7f4021735d29c,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:29.606981556Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:29.399154Z,projects/blidd-experiments/traces/3bbd5fbc5c9c118474c9ce9332727c79
1io5bspe8kdq4,xoqwwgliaed6,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:29.606981556Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 799 ms, finished with status: 'crash'",2023-02-17T15:02:29.280982397Z,projects/blidd-experiments/traces/3bbd5fbc5c9c118474c9ce9332727c79
1t7mqrfe6vtvw,xoqwwgliaed6,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:28.601863076Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:28.481824307Z,projects/blidd-experiments/traces/3bbd5fbc5c9c118474c9ce9332727c79
63ef97020005e3b7f032fb86,ulqbdszj6mkx,00c61b117c04d14f190ed198100a94732015057a88cb0c32f532d2e6b945af2edf71d0e8e4ce3de4dd16df05daaf06fa5a51029da36ad56ad879,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:26.552734725Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:26.385975Z,projects/blidd-experiments/traces/eb71c93564a9c784167a70a36f24c941
yoqps5e8ayk9,ulqbdszj6mkx,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:26.217297813Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3897 ms, finished with status: 'crash'",2023-02-17T15:02:26.060263218Z,projects/blidd-experiments/traces/eb71c93564a9c784167a70a36f24c941
xku9u8e7ou4y,ulqbdszj6mkx,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:22.221579675Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:22.162434786Z,projects/blidd-experiments/traces/eb71c93564a9c784167a70a36f24c941
63ef96fd00002d68f1c92ea8,6s9skmotwi1g,00c61b117c80359d8614d72288ef4a7e1f082f5c4f9f7a7feeb9b337e51376847a34c1c386481faf533bdbc57e04d0ee4d196b3228d66811adcb,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:21.275231783Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:21.011624Z,projects/blidd-experiments/traces/4ceac2c4268af638ba796e628a85cc93
1cu0n2ue86a17,6s9skmotwi1g,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:20.944277493Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1648 ms, finished with status: 'crash'",2023-02-17T15:02:20.921781164Z,projects/blidd-experiments/traces/4ceac2c4268af638ba796e628a85cc93
rgxz7fe6b2p0,6s9skmotwi1g,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:19.279964427Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:19.273706682Z,projects/blidd-experiments/traces/4ceac2c4268af638ba796e628a85cc93
63ef96f9000f0e807d2f2b90,rq7pvpnpb3y1,00c61b117cc665dc8e39b29cb3bc880440af39f61ced8b9722e2db04d300d262dd39b23444aa81d4c1fd74efa3d21287d7b0b0568beb02e90137,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:18.224749859Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:17.986752Z,projects/blidd-experiments/traces/df7fde67f571d68f532f45c77a9367ac
3260k3eb678p,rq7pvpnpb3y1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:18.224749859Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3765 ms, finished with status: 'crash'",2023-02-17T15:02:17.948966495Z,projects/blidd-experiments/traces/df7fde67f571d68f532f45c77a9367ac
l3q5que6wbrc,rq7pvpnpb3y1,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:14.230988013Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:14.183052835Z,projects/blidd-experiments/traces/df7fde67f571d68f532f45c77a9367ac
63ef96f50001cf55635fa2d9,x3uofw2a21qo,00c61b117c727e629a3d7c9961ef77a679f51e7360c5174edf2534f7d2fb9e8b2edaa1b33b470551daa8deb06712f21af643074dacdfae36c021,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:13.447435182Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:13.118613Z,projects/blidd-experiments/traces/c958598da01b709203fcf7e3f7f1c0c0
w6rtz5e8triu,x3uofw2a21qo,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:13.116932310Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2236 ms, finished with status: 'crash'",2023-02-17T15:02:13.013198379Z,projects/blidd-experiments/traces/c958598da01b709203fcf7e3f7f1c0c0
5kb3doe8975c,x3uofw2a21qo,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:10.785307769Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:10.776958650Z,projects/blidd-experiments/traces/c958598da01b709203fcf7e3f7f1c0c0
63ef96f10009c3c697e7570d,l3zzuwl7ssnf,00c61b117cf2c0c023c6f90f7b622739ae6f402ae4fd5d76daa48978b6292a8cbaaae0ba89043f9e972ce9906d21ef455e2d0509a96bed8da322,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:09.901121381Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:02:09.639942Z,projects/blidd-experiments/traces/6f23325e9145d5f041fcdaf279ec7fd2
q3exn6e9orbs,l3zzuwl7ssnf,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:09.564255569Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3986 ms, finished with status: 'crash'",2023-02-17T15:02:09.352917325Z,projects/blidd-experiments/traces/6f23325e9145d5f041fcdaf279ec7fd2
1hk1rpsebuso6,l3zzuwl7ssnf,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:02:05.568308795Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:02:05.366454224Z,projects/blidd-experiments/traces/6f23325e9145d5f041fcdaf279ec7fd2
