insertId,labels.execution_id,labels.instance_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.dockerRegistry,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger.securityLevel,"protoPayload.request.function.labels.""deployment-tool""","protoPayload.request.function.labels.""firebase-functions-hash""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.sourceUploadUrl,protoPayload.request.location,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.resource,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.bindings,protoPayload.response.etag,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
1iybprled7gdb,hsvelhzga2lb,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:38.959345476Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:38.652935286Z,projects/blidd-experiments/traces/7d7517d5c9de11047b03940885f04eb9
63efa19800072d43afde0a66,m702f9et0n6z,00c61b117c6f7f956725e52117847d95be701fe0dd73df0c286782491c59acb897f703050ceadb27af8449a36683e9d1cbdb294e03f5ef399f,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:36.628632696Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:36.470339Z,projects/blidd-experiments/traces/ef9ba70e41a63034d712ef09171c142e
170ovzheffujy,m702f9et0n6z,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:36.628632696Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 584 ms, finished with status: 'crash'",2023-02-17T15:47:36.362762734Z,projects/blidd-experiments/traces/ef9ba70e41a63034d712ef09171c142e
3bljee7x41,m702f9et0n6z,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:35.964114367Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:35.778072379Z,projects/blidd-experiments/traces/ef9ba70e41a63034d712ef09171c142e
63efa19500091e6368929fa9,najhu4on3g73,00c61b117c8f2f162eea3ec8c134cd807f330dd86fda7cf7f9b1e7aea8c88f61a21dd3d25439a1a9e501f005f6ca93ad1499d518da77aa55284f,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:33.758588659Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:33.597603Z,projects/blidd-experiments/traces/eece181be8a08ef32e9ee8ee3ae0548d
q36z6ge98uic,najhu4on3g73,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:33.758588659Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1626 ms, finished with status: 'crash'",2023-02-17T15:47:33.511845149Z,projects/blidd-experiments/traces/eece181be8a08ef32e9ee8ee3ae0548d
qdicxwefjqhb,najhu4on3g73,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:32.094676651Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:31.885104296Z,projects/blidd-experiments/traces/eece181be8a08ef32e9ee8ee3ae0548d
63efa192000b0a75d98c94cf,lgtegfd8yhoy,00c61b117c3f572a8c2ba962725be4ff751ac4054559e9a4eeadea2a7c85a7823502e1073d8152cfc5498949fa733aaab279e668ede9e1f240,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:30.966757590Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:30.723573Z,projects/blidd-experiments/traces/a8490dec666a6df193e18bdfc26b63d8
19ifbz7edavka,lgtegfd8yhoy,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:30.634477984Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1605 ms, finished with status: 'crash'",2023-02-17T15:47:30.590210022Z,projects/blidd-experiments/traces/a8490dec666a6df193e18bdfc26b63d8
vmqox3ec7um3,lgtegfd8yhoy,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:29.301280643Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:28.984327351Z,projects/blidd-experiments/traces/a8490dec666a6df193e18bdfc26b63d8
63efa18f000c02e0fdb5b1fc,c1lpk7bogp7y,00c61b117c6eb38ac3650e308fbc5d002f10b3d1774cf741d9d8fe03a77b6db596f9d534e67d50528c6f829b4985e9fc115a071b5b4e7b4bc004,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:28.096239349Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:27.787168Z,projects/blidd-experiments/traces/fc211e51bbdffafad93a63bfe27de5c7
dbkxgmefd16y,c1lpk7bogp7y,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:27.768318337Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 588 ms, finished with status: 'crash'",2023-02-17T15:47:27.681010206Z,projects/blidd-experiments/traces/fc211e51bbdffafad93a63bfe27de5c7
1mk3wqqedmi4n,c1lpk7bogp7y,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:27.100138980Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:27.092675364Z,projects/blidd-experiments/traces/fc211e51bbdffafad93a63bfe27de5c7
63efa18c000e31a353e504a3,3utqy0ca619j,00c61b117c74b87b4500096df562cb2825c75586ecb096c23d0cfe7c4c2808e80499d61ed9e7709fb10ea0d1fd27b5ac1b78395008993c6918,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:24.978508947Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:24.930211Z,projects/blidd-experiments/traces/827a6708d93006d84cfbc8ecfaf86ada
zipk4gedvzi4,3utqy0ca619j,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:24.978508947Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2786 ms, finished with status: 'crash'",2023-02-17T15:47:24.756307316Z,projects/blidd-experiments/traces/827a6708d93006d84cfbc8ecfaf86ada
k9gug6ecw9s1,3utqy0ca619j,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:21.977065695Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:21.970167923Z,projects/blidd-experiments/traces/827a6708d93006d84cfbc8ecfaf86ada
1l69eoxdrjeo,,,projects/blidd-experiments/logs/cloudaudit.googleapis.com%2Factivity,,,,,blidd@google.com,user:blidd@google.com,"[true,true]","[""cloudfunctions.functions.setIamPolicy"",""cloudfunctions.functions.setIamPolicy""]","[""projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue"",null]","["""",""""]",google.cloud.functions.v1.CloudFunctionsService.SetIamPolicy,type.googleapis.com/google.iam.v1.SetIamPolicyRequest,,,,,,,,,,"[{""role"":""roles/cloudfunctions.invoker"",""members"":[""allUsers""]}]",,projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue,"bindings,etag,version",71.183.121.80,"FirebaseCLI/11.22.0,gzip(gfe),gzip(gfe)",,,2023-02-17T15:45:40.069471Z,"[""us-central1""]",projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue,type.googleapis.com/google.iam.v1.Policy,"[{""members"":[""allUsers""],""role"":""roles/cloudfunctions.invoker""}]",BwX05zSQbCc=,cloudfunctions.googleapis.com,,,2023-02-17T15:45:40.827865303Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,NOTICE,,2023-02-17T15:45:39.886406Z,
-yodzg2bms,,,projects/blidd-experiments/logs/cloudaudit.googleapis.com%2Factivity,,operations/YmxpZGQtZXhwZXJpbWVudHMvdXMtY2VudHJhbDEvdjFwcmVmZXJyZXN0dHJ1ZS91ZU9EQWdLZjJKdw,true,cloudfunctions.googleapis.com,,,,,,,google.cloud.functions.v1.CloudFunctionsService.CreateFunction,,,,,,,,,,,,,,,,,,,,,projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue,,,,cloudfunctions.googleapis.com,,,2023-02-17T15:45:36.040717477Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,NOTICE,,2023-02-17T15:45:35.978926Z,
agssmdrscp,,,projects/blidd-experiments/logs/cloudaudit.googleapis.com%2Factivity,true,operations/YmxpZGQtZXhwZXJpbWVudHMvdXMtY2VudHJhbDEvdjFwcmVmZXJyZXN0dHJ1ZS91ZU9EQWdLZjJKdw,,cloudfunctions.googleapis.com,blidd@google.com,user:blidd@google.com,[true],"[""cloudfunctions.functions.create""]","[""projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue""]","[""""]",google.cloud.functions.v1.CloudFunctionsService.CreateFunction,type.googleapis.com/google.cloud.functions.v1.CreateFunctionRequest,ARTIFACT_REGISTRY,v1preferresttrue,SECURE_ALWAYS,cli-firebase,a3cc52c28a726affc2dad64cc351a3311477e54d,projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue,nodejs16,https://storage.googleapis.com/uploads-751712413491.us-central1.cloudfunctions.appspot.com/1eac785b-ccdc-489e-b795-d813cc63df42.zip?GoogleAccessId=service-319766234289@gcf-admin-robot.iam.gserviceaccount.com&Expires=1676650471&Signature=cNKt9iiHj4S6HEOl%2BJavMDrAnr8rApCxbTsVZ6pLZ8OifuUFoQbf2UbVbvJ8WBstaEDUttGTgsrHY3%2BsYftriDlKFUeOTVJHhjlN8SbCQaVMbhFt7a%2BI%2FM8Jk6zZULFJFj6wKG6ARivHEdlW3jzmuPVOq4k0bHFxAAUBVl1SSLXFTUcOMiAriSE6ViBIeywMpe558yF64OyAXGyoK7VkmYfIu6bhkvvzyr7VHTCUbQWEbNXTbmEperRCnSQLRrjCwyUAtNOHvDZuMqStlsxUICTHFns%2BYb%2FcyzzgxtaGzTE2%2FjwXHFdAgWyH4Ck5UeZrtgjVw1z%2BXVygePz6H%2BCaaQ%3D%3D,projects/blidd-experiments/locations/us-central1,,,,,71.183.121.80,"FirebaseCLI/11.22.0,gzip(gfe),gzip(gfe)",,,2023-02-17T15:44:32.387686Z,"[""us-central1""]",projects/blidd-experiments/locations/us-central1/functions/v1preferresttrue,,,,cloudfunctions.googleapis.com,,,2023-02-17T15:44:32.832047494Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,NOTICE,,2023-02-17T15:44:31.972650Z,
